id_bat;len_occ_brat;len_occ_db;miss_db;miss_brat;miss_all;max_nomen;miss_nomen_db;miss_area;miss_nomen_brat;nomen_brat;nomen_db;geometry
27251;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150155.960000212 167247.860841982, 150155.2699998 167251.150842044, 150161.259999979 167252.650842302, 150161.359999499 167252.670842092, 150161.43000004 167251.970842439, 150165.372 167234.803842441, 150159.49 167233.375842441, 150155.960000212 167247.860841982))
41184;2;1;1;0;1;2;['03'];112.84;[];['01', '03'];['01'];POLYGON ((150320.629999661 167693.830842879, 150336.775 167699.862842439, 150338.841035002 167694.080853636, 150325.54 167688.300842439, 150323.119999865 167687.370842033, 150321.969999818 167690.359842603, 150320.629999661 167693.830842879))
27028;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150231.79 167604.326842438, 150234.008 167608.717842441, 150234.207 167609.106842439, 150234.952560631 167608.638070855, 150248.427457546 167601.730246553, 150252.34 167599.620842439, 150252.160005239 167599.210843027, 150253.029991345 167598.780841258, 150251.130003856 167594.49084268, 150249.990003632 167595.000842606, 150245.3 167597.410842439, 150231.79 167604.326842438))
25350;1;2;0;1;1;2;[];0.0;['05'];['01'];['05', '01'];POLYGON ((150061.049999553 167676.880842682, 150060.3 167681.58084244, 150062.92 167682.190842441, 150063.31 167680.48084244, 150064.51 167679.69084244, 150065.5 167679.850842439, 150065.439999608 167680.080842042, 150066.161104399 167680.150956599, 150067.718843243 167674.572437245, 150069.413288172 167666.412240199, 150070.11000015 167662.608842636, 150064.22 167661.45284244, 150062.58041441 167670.723279689, 150061.049999553 167676.880842682))
28080;2;1;1;0;1;2;['07'];113.15;[];['07', '01'];['01'];POLYGON ((150087.5 167233.15084244, 150093.979999505 167234.69084291, 150095.150499445 167230.438842236, 150097.671 167218.128842441, 150091.462 167216.523842442, 150088.510572588 167228.909855179, 150087.5 167233.15084244))
60463;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150012.007 167180.153842441, 150018.102 167181.673842441, 150021.219999963 167169.65084218, 150022.040000481 167166.240842632, 150017.65 167165.120842443, 150017.84 167164.360842442, 150018.98 167163.910842442, 150019.7 167161.070842442, 150018.75 167159.950842442, 150017.29 167159.580842442, 150017.25 167159.720842441, 150016.97 167160.820842443, 150016.03999999 167164.3408428, 150012.007 167180.153842441))
48998;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150016.3 167544.72384244, 150018.928 167550.441842441, 150028.139171042 167545.953043572, 150032.563102477 167543.924399663, 150035.050999523 167542.631842309, 150034.45 167541.31084244, 150034.3 167541.00084244, 150034.21 167540.80084244, 150034.07 167540.520842439, 150034.33 167539.06084244, 150034.54 167537.830842441, 150034.23 167537.13084244, 150033.99 167536.620842439, 150029.320000245 167538.750842322, 150027.794954301 167539.385656144, 150016.3 167544.72384244))
61421;2;2;1;1;2;2;['05'];175.58;['03'];['05', '01'];['01', '03'];POLYGON ((150159.589999563 167810.910842184, 150160.2115042 167812.908034415, 150161.392644204 167816.658247697, 150162.569 167821.16884244, 150175.421 167817.572842439, 150171.412000525 167804.061842505, 150164.159117497 167806.205936275, 150163.117625543 167807.621248977, 150159.589999563 167810.910842184))
2795;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((149981.833000273 167723.504842714, 149989.49 167733.10084244, 149990.01 167733.750842439, 149992.77 167737.210842441, 149995.100000454 167739.980842737, 149998.00989491 167743.360918878, 149999.884000181 167745.537842684, 150000 167745.43984244, 150004.589999867 167741.5808422, 150000 167736.02344885, 149997.736182785 167733.29731123, 149996.354444323 167731.57744085, 149994.245127923 167729.000229258, 149988.558714137 167722.431501801, 149987.174068672 167720.809709248, 149986.27387924 167719.753704571, 149981.833000273 167723.504842714))
3010;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150063.243224192 167126.500010331, 150066.180000355 167141.060842466, 150077.688368342 167139.311142824, 150074.965950247 167124.505612797, 150063.243224192 167126.500010331))
71272;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150183.06224418 167701.217200709, 150185.656999829 167706.261842213, 150199.890000239 167699.150841901, 150199.84 167699.06084244, 150205.62 167696.000842439, 150213.675955734 167691.704426366, 150211.423768667 167686.961861528, 150208.558737096 167688.401910948, 150203.051716924 167691.169901803, 150201.374509495 167692.012915755, 150199.762480509 167692.823169094, 150192.673723025 167696.386187801, 150183.06224418 167701.217200709))
34190;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150226.503 167785.734842439, 150233.7 167799.748842438, 150242.361 167795.294842439, 150241.68 167793.620842439, 150244.21 167792.410842439, 150239.06 167781.770842439, 150235.94 167783.400842439, 150236.34 167784.280842438, 150233.72 167785.640842439, 150232.55 167783.410842439, 150226.503 167785.734842439))
76142;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150083.769999763 167182.180842079, 150084.46 167182.290842441, 150084.27 167183.050842442, 150084.32 167183.830842441, 150084.34 167184.240842441, 150084.65 167184.660842442, 150084.86 167184.820842442, 150092.72 167186.670842441, 150097.542 167165.557842444, 150087.144 167168.929842442, 150083.769999763 167182.180842079))
15806;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150055.636 167288.550842439, 150064.105 167290.82784244, 150068.180000179 167276.170842304, 150069.280000417 167271.680842407, 150065.837000041 167270.736842232, 150066.337 167269.064842442, 150064.316 167268.509842441, 150063.87 167270.197842441, 150060.890000275 167269.380842058, 150060.299999722 167271.530842549, 150056.339768685 167286.100332843, 150055.636 167288.550842439))
4787;2;3;1;2;3;3;['01'];81.68;['20', '03'];['07', '01'];['07', '20', '03'];POLYGON ((150078.729 167942.46984244, 150091.74 167951.400842438, 150093.69 167952.740842439, 150093.77 167952.640842438, 150095.07 167950.730842439, 150094.8 167949.690842439, 150090.71 167946.88084244, 150092.4 167944.410842439, 150081.85 167937.67284244, 150081.458 167938.266842439, 150078.729 167942.46984244))
33057;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150138.580000353 167120.920842788, 150139.389 167139.290842443, 150149.385 167138.750842442, 150148.21 167120.300842442, 150147.970000353 167120.310842863, 150147.960000353 167120.630842905, 150138.580000353 167120.920842788))
46649;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150172 167313.940842442, 150176.289999974 167314.950843552, 150194.059412906 167319.176934089, 150195.490000272 167319.51984266, 150197.076000127 167312.52884209, 150178 167308.210842442, 150177.31 167308.06084244, 150176.83 167307.950842442, 150173.58 167307.19084244, 150172 167313.940842442))
18110;2;1;1;0;1;2;['03'];351.6;[];['01', '03'];['01'];POLYGON ((150260.463 167282.046842441, 150273.35 167285.09084244, 150276.6 167285.780842441, 150279.19 167286.330842441, 150279.24 167286.090842442, 150280.21 167281.56084244, 150281.14 167277.200842442, 150277.36649074 167276.318919679, 150262.673 167272.687842441, 150260.463 167282.046842441))
87329;2;1;1;0;1;2;['03'];507.96;[];['01', '03'];['01'];POLYGON ((150383.670000002 167292.315842442, 150383.744999997 167292.024842443, 150358.835000001 167285.47284244, 150358.759000003 167285.762842439, 150358.481200002 167286.87024244, 150357.931100003 167289.06244244, 150354.684100002 167302.004042439, 150354.030000001 167304.610842441, 150378.860799998 167311.142042441, 150379.544399999 167308.542942443, 150380.813000001 167303.719842442, 150382.843500003 167295.61504244, 150383.392700002 167293.42264244, 150383.670000002 167292.315842442))
58030;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150174.61 167656.38084244, 150199.81 167662.340842441, 150206.099999583 167663.620842225, 150204.81932799 167669.64460728, 150217.2 167672.450842439, 150215.88 167667.360842439, 150215.66 167666.510842438, 150213.41 167656.74084244, 150212.75000045 167653.820842765, 150195.578774505 167649.66386519, 150177.04 167645.450842441, 150174.61 167656.38084244))
2781;1;2;0;1;1;2;[];0.0;['16'];['06'];['16', '06'];POLYGON ((150211.66 167631.580842441, 150226.322 167661.638842441, 150228.129999864 167660.79084274, 150240.538 167654.827842439, 150225.152 167624.694842437, 150212.898999703 167630.937842065, 150211.66 167631.580842441))
45622;3;2;1;0;1;3;['07'];200.0;[];['07', '05', '03'];['05', '03'];POLYGON ((150149.897 167761.581842438, 150165.589999857 167765.520842238, 150175.400000048 167767.619842456, 150175.89 167765.24084244, 150180.796 167762.702842439, 150172.029999972 167745.280842151, 150170.239999725 167744.860842309, 150154.501 167741.166842439, 150152.497 167750.000842438, 150149.897 167761.581842438))
34378;2;1;1;0;1;2;['03'];225.82;[];['01', '03'];['01'];POLYGON ((150081.868 167723.913842438, 150085.16 167724.680842441, 150101.338 167728.363842441, 150102.965 167721.143842439, 150083.58 167716.41084244, 150081.868 167723.913842438))
34083;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150262.44999994 167588.400842356, 150264.570021465 167593.050836314, 150268.14002199 167591.460836853, 150275.041 167588.55884244, 150269.629 167584.61884244, 150262.44999994 167588.400842356))
24793;1;0;1;0;1;1;['01'];261.42;[];['01'];[];POLYGON ((150485.569999999 167245.520842441, 150489.360374147 167247.316113221, 150488.143995943 167249.895836318, 150488.577871087 167250.104359584, 150497.579999999 167254.430842441, 150497.684999999 167254.203842442, 150498.928999999 167253.899842441, 150500.023999999 167251.541842441, 150499.452999999 167250.391842441, 150500.328276915 167248.508179718, 150486.597136475 167242.055852043, 150485.569999999 167245.520842441))
86101;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150088.344 167454.337842441, 150095.57 167468.450842441, 150100.4 167466.200842441, 150093.487 167451.87384244, 150088.344 167454.337842441))
44917;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150319.69 167255.04284244, 150324.888 167256.363842442, 150327.622442413 167245.422852234, 150328.350003798 167240.740846429, 150325.96 167240.140842441, 150326.16 167239.360842441, 150323.390004433 167238.680846979, 150322.392637125 167244.086328494, 150319.69 167255.04284244))
78322;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150197.003 167728.31984244, 150199.815 167733.78684244, 150212.520000412 167727.140842633, 150210.08 167721.600842439, 150197.003 167728.31984244))
36330;1;0;1;0;1;1;['01'];114.88;[];['01'];[];POLYGON ((150053.480000769 167520.920842201, 150056.637751518 167519.22466711, 150058.891726057 167524.25837067, 150059.689995949 167526.29084282, 150062.039999749 167525.150842346, 150065.550999644 167523.452842212, 150062.410926267 167517.076594679, 150059.439998944 167510.440842762, 150050.549998599 167514.490841894, 150053.480000769 167520.920842201))
17870;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150254.38 167712.21084244, 150258.04800011 167719.486842102, 150270.391 167713.294842441, 150266.509 167705.69084244, 150254.38 167712.21084244))
18571;1;0;1;0;1;1;['01'];181.72;[];['01'];[];POLYGON ((150092.856 167508.123842441, 150110.63 167512.16084244, 150124.929 167515.410842442, 150128.54 167511.480842441, 150125.91 167509.07084244, 150124.44 167510.67084244, 150121.82 167508.260842441, 150120.43 167509.770842439, 150117.81 167507.36084244, 150116.5 167508.780842439, 150113.86 167506.360842441, 150112.55 167507.79084244, 150110 167505.450842441, 150108.63 167506.940842441, 150105.89 167504.430842441, 150104.58 167505.860842439, 150101.99 167503.49084244, 150100.58 167505.03084244, 150097.93 167502.590842441, 150092.856 167508.123842441))
22210;1;0;1;0;1;1;['01'];182.23;[];['01'];[];POLYGON ((150088.84 167529.07084244, 150089.115788764 167527.903561648, 150089.83 167522.670842439, 150087.58 167522.520842439, 150065.351 167532.62384244, 150068.25 167539.010842441, 150074.14 167536.340842441, 150077.42 167536.56084244, 150088.84 167529.07084244))
2475;2;3;0;1;1;3;[];0.0;['20'];['01', '03'];['20', '01', '03'];POLYGON ((150223.539 167587.996842441, 150226.409 167593.67684244, 150236.11694172 167588.747011536, 150239.91 167586.82084244, 150241.15 167586.170842438, 150239.46 167582.89084244, 150243.48 167580.81084244, 150243.9 167581.620842439, 150248.58 167579.200842439, 150249.64 167581.24084244, 150257.551292576 167577.129764794, 150258.7 167576.532842439, 150253.588 167572.684842439, 150233.77 167583.020842439, 150233.56 167583.12084244, 150233.26 167583.270842439, 150223.539 167587.996842441))
27824;2;1;1;0;1;2;['03'];183.95;[];['01', '03'];['01'];POLYGON ((149997.79 167317.977842441, 150000 167319.973842442, 150011.147 167329.82684244, 150017.823000006 167322.163842756, 150011.45 167316.450842442, 150011.85 167316.010842441, 150011.15 167315.380842441, 150010.72 167315.860842441, 150004.31 167310.12084244, 150004.06 167310.410842441, 150000 167315.31084244, 149997.79 167317.977842441))
33430;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150276.967 167867.126842439, 150281.052 167875.184842439, 150284.304966722 167873.598382682, 150287.119439731 167871.95958393, 150296.2884382 167867.199610765, 150299.057051441 167865.787298868, 150295.21 167857.560842439, 150276.967 167867.126842439))
75194;1;0;1;0;1;1;['01'];187.71;[];['01'];[];POLYGON ((149991.205999877 167897.624842077, 149995.46 167902.520842439, 150000 167898.740842439, 150006.16 167893.610842438, 150014.97 167892.210842438, 150015.13 167891.980842439, 150016.69 167892.980842439, 150017.23429044 167893.330405463, 150018.08 167892.060842439, 150020.54 167888.420842439, 150017.59 167887.020842438, 150015.16 167886.480842439, 150012.33 167886.570842438, 150003.530000025 167886.850841963, 150000 167890.146693093, 149996.130000465 167893.530842382, 149991.205999877 167897.624842077))
51218;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150074.05 167119.640842441, 150074.965950247 167124.505612797, 150077.688368342 167139.311142824, 150078.016999724 167141.087842054, 150086.576 167139.444842442, 150082.21 167117.880842441, 150074.25 167119.170842441, 150074.32 167119.600842441, 150074.05 167119.640842441))
4641;2;1;1;0;1;2;['03'];560.48;[];['01', '03'];['01'];POLYGON ((150172.029999972 167745.280842151, 150180.796 167762.702842439, 150189.02 167778.63084244, 150202.635 167771.91784244, 150192.277 167752.08784244, 150185.561 167739.052842439, 150178.79100027 167742.168842639, 150172.029999972 167745.280842151))
95015;3;2;2;1;3;3;['07', '03'];164.0;['20'];['07', '01', '03'];['20', '01'];POLYGON ((150305.49 167715.57084244, 150301.44 167717.620842441, 150301.71 167718.23084244, 150292.595 167723.086842439, 150301.161 167739.841842439, 150301.252 167739.955842439, 150301.95 167740.480842439, 150302.61 167740.710842439, 150303.24 167740.71084244, 150303.86 167740.59084244, 150304.16 167740.44084244, 150304.45 167740.19084244, 150304.88 167739.740842441, 150319.22 167739.06084244, 150320.57 167739.720842439, 150321.19 167739.720842439, 150321.6 167739.620842438, 150322.06 167739.450842441, 150322.49 167739.18084244, 150322.87 167738.69084244, 150329.206 167721.02884244, 150320.06 167717.890842439, 150317.02 167716.840842441, 150314.19 167724.220842439, 150307.95 167724.68084244, 150307.58 167723.50084244, 150307.05 167723.770842439, 150306.309 167722.30684244, 150308.404 167721.25184244, 150305.49 167715.57084244))
27284;3;1;2;0;2;3;['07', '03'];564.78;[];['07', '01', '03'];['01'];POLYGON ((150291.034 167247.759842441, 150314.104 167253.62284244, 150317.96 167237.180842442, 150318.47 167235.180842441, 150321.18 167224.650842441, 150323.900000174 167211.740842458, 150300.579999593 167205.990842136, 150300.45 167206.390842441, 150299.02 167210.910842442, 150320.05 167215.810842442, 150319.69 167217.340842442, 150318.6 167217.080842442, 150317.75 167217.570842441, 150314.92 167231.290842442, 150312.93 167230.830842441, 150312 167233.780842442, 150310.38 167238.890842441, 150294.25 167235.130842441, 150292.82 167240.550842441, 150292.050677897 167244.250254389, 150291.034 167247.759842441))
52758;1;2;0;1;1;2;[];0.0;['03'];['01'];['01', '03'];POLYGON ((150248.95 167978.340842438, 150253.11 167991.540842439, 150273.98 167984.960842438, 150274.19 167983.630842438, 150275.08 167983.350842439, 150274.89 167982.770842438, 150279.51 167981.320842439, 150279.74 167981.470842438, 150276.42 167986.250842439, 150280.2 167988.880842439, 150280.82 167987.980842439, 150291.49 167972.915842438, 150286.324 167968.950842438, 150287.25 167967.770842438, 150286.79 167967.420842439, 150286.34 167967.070842439, 150285.87 167966.730842439, 150285.64 167966.570842438, 150285.41 167966.410842439, 150285.17 167966.260842439, 150284.96 167966.160842439, 150284.74 167966.060842438, 150284.52 167965.990842439, 150284.24 167965.930842438, 150283.95 167965.910842439, 150283.66 167965.900842438, 150283.31 167965.880842439, 150282.96 167965.880842438, 150282.61 167965.910842438, 150282.28 167965.970842439, 150281.96 167966.060842438, 150281.63 167966.150842438, 150281.13 167966.300842439, 150280.63 167966.47084244, 150280.13 167966.640842438, 150280.56 167968.190842438, 150248.95 167978.340842438))
80958;1;2;0;1;1;2;[];0.0;['20'];['01'];['20', '01'];POLYGON ((150281.052 167875.184842439, 150293.679 167900.087842439, 150312.070813727 167890.580414949, 150299.057051441 167865.787298868, 150296.2884382 167867.199610765, 150287.119439731 167871.95958393, 150284.304966722 167873.598382682, 150281.052 167875.184842439))
472;1;0;1;0;1;1;['01'];5705.6;[];['01'];[];POLYGON ((150386.79 167319.26084244, 150390.459679464 167325.326047726, 150391.974774016 167327.665654786, 150392.639667305 167328.692382143, 150398.631970037 167338.567743005, 150400.839 167342.553842442, 150422.459999999 167329.25084244, 150411.11 167310.000842443, 150411.2 167309.640842441, 150406.53 167312.15084244, 150406.45 167311.960842441, 150400.089999896 167310.390842929, 150398.75 167316.41084244, 150400.51 167316.630842442, 150400.04 167318.760842441, 150395.8 167320.630842441, 150386.79 167319.26084244))
5352;1;0;1;0;1;1;['01'];106.62;[];['01'];[];POLYGON ((150231.1 167715.900842439, 150236.94 167713.030842439, 150237.44 167712.770842438, 150234.951364466 167707.998601004, 150233.92 167706.020842439, 150227.65 167709.28084244, 150228.93 167711.730842439, 150231.1 167715.900842439))
58357;1;0;1;0;1;1;['01'];54.08;[];['01'];[];POLYGON ((150010.688999881 167240.045842384, 150009.23 167246.180842441, 150017.47 167248.390842441, 150018.900599237 167242.132477532, 150010.688999881 167240.045842384))
70169;1;0;1;0;1;1;['01'];172.0;[];['01'];[];POLYGON ((150065.689999692 167185.290841885, 150066.091229544 167183.280883764, 150064.576826554 167182.915316992, 150065.554549826 167178.888717357, 150060.850361183 167177.823776257, 150059.32 167183.950842442, 150059.014535542 167185.147564239, 150057.4 167191.472842442, 150063.955 167193.106842441, 150065.689999692 167185.290841885))
47502;1;0;1;0;1;1;['01'];110.8;[];['01'];[];POLYGON ((150246.02 167756.930842441, 150250.42 167765.730842439, 150255.39 167763.240842438, 150251.008 167754.30184244, 150246.02 167756.930842441))
47591;1;1;0;0;0;1;[];0.0;[];['03'];['03'];POLYGON ((150488.529999999 167234.530842443, 150495.649999956 167236.300842736, 150498.34 167226.325842441, 150496.458999999 167225.812842441, 150496.95 167223.874842443, 150492.827999999 167222.833842441, 150492.356999999 167224.696842442, 150490.519999999 167224.214842441, 150488.529999999 167234.530842443))
61481;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150143.537 167229.449842442, 150138.233 167228.143842441, 150135.2876 167239.708242442, 150134.21 167243.79084244, 150139.63 167245.070842442, 150140.72 167240.740842442, 150143.537 167229.449842442))
73741;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150352.496 167263.379842442, 150358.087 167264.80084244, 150360.802240523 167253.587685342, 150361.811 167249.39584244, 150359.32 167248.780842443, 150359.52 167247.970842442, 150357.01 167247.340842441, 150355.43 167252.970842441, 150352.496 167263.379842442))
31443;1;1;1;1;2;1;['07'];469.75;['01'];['07'];['01'];POLYGON ((150005.875399999 167257.462442439, 149999.092600003 167255.641142439, 149999.049999997 167255.79084244, 149998.902000003 167256.31114244, 149998.4067 167258.05274244, 149997.789999999 167260.220842439, 149996.862999998 167263.83084244, 149995.438100003 167269.381042439, 149995.243000001 167270.140842441, 149994.759999998 167272.019842443, 150001.850000001 167273.922842439, 150002.343000002 167271.97084244, 150002.517499998 167271.281842443, 150004.840000004 167262.110842442, 150005.310000002 167260.000842442, 150005.329899997 167259.91164244, 150005.723899998 167258.14294244, 150005.875399999 167257.462442439))
57517;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150218.921 167770.96984244, 150221.689 167776.35884244, 150234 167769.58084244, 150232.44 167766.590842439, 150235 167765.260842439, 150234.019985949 167763.120833545, 150218.921 167770.96984244))
36307;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150380.813 167303.71984244, 150386.54 167305.380842441, 150387.41 167304.760842442, 150387.86 167303.200842441, 150391.18 167304.160842441, 150393.807000181 167294.457842145, 150383.745999595 167292.025842004, 150383.670000417 167292.315843443, 150380.813 167303.71984244))
27620;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150335.423 167259.040842441, 150341.204 167260.50984244, 150343.78 167248.680842442, 150344.92 167243.420842441, 150344.812 167243.393842441, 150345.44 167240.870842442, 150339.997 167239.50984244, 150339.000000554 167243.530842545, 150338.091709273 167246.995406552, 150337.826776173 167247.990741344, 150335.423 167259.040842441))
6393;2;1;1;0;1;2;['03'];118.3;[];['01', '03'];['01'];POLYGON ((150090.05 167399.19584244, 150095.306 167403.59484244, 150106.03 167391.540842439, 150103.554 167389.249842439, 150104.73 167387.910842441, 150102.124925048 167385.793783712, 150101.582011088 167386.219383643, 150090.765352165 167398.260431018, 150090.05 167399.19584244))
89560;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150051.246 167665.05484244, 150054.3 167668.810842439, 150060.93 167676.981842438, 150061.049999553 167676.880842682, 150062.58041441 167670.723279689, 150064.22 167661.45284244, 150057.177 167660.06984244, 150051.246 167665.05484244))
91021;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150071.58 167953.479842439, 150075.049747007 167955.663910496, 150085.6066667 167962.752645461, 150088.243521063 167964.388314999, 150094.646 167968.35984244, 150097.629997856 167962.130834878, 150092.110008806 167958.340867821, 150088.02 167955.53084244, 150085.439999847 167953.890842748, 150075.45 167947.51984244, 150071.58 167953.479842439))
68723;2;1;1;0;1;2;['07'];193.51;[];['07', '01'];['01'];POLYGON ((150006.456999887 167702.700841946, 150007.392128497 167703.783419509, 150008.111652876 167704.616396861, 150016.459997557 167714.281089522, 150017.310342906 167713.676786417, 150017.923993303 167714.345923367, 150025.087702182 167708.132371799, 150024.642497751 167707.487437313, 150025.720000157 167706.540842303, 150025.070000086 167705.780842769, 150015.689 167694.940842439, 150010.146999893 167699.598841897, 150006.456999887 167702.700841946))
15889;1;2;0;1;1;2;[];0.0;['20'];['03'];['20', '03'];POLYGON ((150318.030003368 167710.470842957, 150330.794 167716.596842439, 150332.845 167710.85684244, 150319.760003145 167705.010843413, 150317.710003024 167710.350843147, 150318.030003368 167710.470842957))
59775;2;2;1;1;2;2;['07'];195.27;['03'];['07', '01'];['01', '03'];POLYGON ((149989.910000175 167212.210842626, 149997.88 167214.350842441, 149999.81 167206.240842442, 150000 167206.280842441, 150001.913 167206.738842442, 150004.952 167194.95184244, 150000 167193.720842442, 149994.759999954 167192.400842171, 149991.282215491 167206.553929877, 149990.615464731 167209.315295091, 149989.910000175 167212.210842626))
47664;1;0;1;0;1;1;['03'];921.32;[];['03'];[];POLYGON ((150072.09 167220.720842441, 150071.04 167225.160842441, 150070 167229.500842441, 150070.06 167229.640842441, 150080.489999731 167232.430842836, 150081.49838413 167227.992648058, 150084.512 167214.728842441, 150074.006 167212.116842441, 150072.09 167220.720842441))
76450;2;1;1;0;1;2;['09'];195.48;[];['09', '01'];['01'];POLYGON ((150199.815 167733.78684244, 150202.142 167738.31184244, 150219.618 167729.605842439, 150234.44 167721.880842439, 150233.13 167719.040842438, 150232.810000255 167719.260842162, 150231.68 167717.010842441, 150212.520000412 167727.140842633, 150199.815 167733.78684244))
90098;1;1;0;0;0;1;[];0.0;[];['03'];['03'];POLYGON ((150140.739999998 167802.37684251, 150163.117625543 167807.621248977, 150164.159117497 167806.205936275, 150169.780000332 167799.660842772, 150167.749999957 167792.060842697, 150159.834931264 167790.040966892, 150145.798397439 167786.567590975, 150144.397999974 167786.078842565, 150140.739999998 167802.37684251))
16061;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150173.3 167662.26084244, 150185.071423563 167665.090856397, 150189.58340336 167666.210302868, 150193.54815692 167667.102970034, 150202.223228687 167669.056168787, 150204.81932799 167669.64460728, 150206.099999583 167663.620842225, 150199.81 167662.340842441, 150174.61 167656.38084244, 150173.3 167662.26084244))
45675;1;1;0;0;0;1;[];0.0;[];['03'];['03'];POLYGON ((149989.952999956 167831.801842222, 149993.16 167835.690842439, 149991.99 167836.65084244, 149994.84 167840.120842439, 149995.83 167839.30084244, 149996.2 167839.740842439, 149996.73 167840.370842439, 149996.27 167841.340842441, 150000 167843.100842439, 150000.03 167843.110842438, 150000.67 167841.760842438, 150003.285027694 167835.731477526, 150008.074177531 167825.82938048, 150008.25 167825.410842438, 150002.6 167822.82084244, 150000.44 167823.11284244, 150000 167823.472842439, 149989.952999956 167831.801842222))
88157;1;3;1;3;4;3;['05'];726.3;['13', '01', '02'];['05'];['13', '01', '02'];POLYGON ((150074.142999999 167624.94284244, 150072.889700003 167631.392442441, 150072.1708 167631.26214244, 150071.964000002 167632.268842439, 150071.881399997 167632.66894244, 150071.829000004 167632.925842441, 150071.791900001 167633.106042439, 150071.321999997 167635.38904244, 150071.033500001 167636.790942441, 150070.8803 167637.534742439, 150070.3257 167640.231442439, 150069.936999999 167642.338842439, 150081.409000002 167644.488842442, 150081.674099997 167643.024842438, 150081.798299998 167642.339542439, 150082.316500001 167639.479542442, 150082.6844 167637.448842439, 150083.119099997 167635.049842439, 150083.185099997 167634.68574244, 150083.397799999 167633.394542441, 150083.295400001 167633.374542441, 150084.607000001 167627.442842443, 150074.142999999 167624.94284244))
35775;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150170.58 167120.690842441, 150171.5 167137.556842442, 150197.12 167136.173842442, 150197.14 167135.716842442, 150197.67 167135.740842441, 150198.815 167136.094842441, 150200.013 167136.143842442, 150201.002 167135.898842442, 150201.86 167135.349842443, 150202.495 167134.553842441, 150202.842 167133.595842442, 150202.863 167132.577842441, 150202.555 167131.606842441, 150202.815 167131.364842441, 150205.234 167120.297842442, 150200.1 167119.191842441, 150200.14 167118.790842441, 150200.2 167118.190842442, 150198.18 167117.910842442, 150197.27 167117.950842442, 150196.53 167117.960842441, 150195.74 167117.980842441, 150195.34 167117.970842442, 150194.84 167117.950842442, 150194.56 167117.510842442, 150193.63 167116.820842441, 150192.92 167116.460842444, 150191.71 167116.160842441, 150190.71 167116.030842441, 150190.12 167116.03084244, 150190.12 167116.410842441, 150187.84 167116.550842442, 150187.81 167115.880842443, 150186.93 167115.610842442, 150185.98 167115.370842442, 150184.72 167115.250842442, 150183.32 167115.450842442, 150182.45 167115.650842442, 150181.9 167115.860842442, 150181.47 167116.090842441, 150181.34 167116.180842442, 150181.32 167116.520842441, 150178.48 167116.620842442, 150177.62 167116.790842442, 150176.46 167117.200842443, 150175.35 167117.670842442, 150174.83 167117.910842441, 150174.51 167118.110842441, 150174.46 167118.690842443, 150173.37 167118.870842444, 150171.96 167119.510842442, 150171.39 167119.930842441, 150170.93 167120.400842442, 150170.66 167120.680842442, 150170.58 167120.690842441))
