id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
630181;0.0;01.50.01.00;2.0;1.0;0.0;2.0;V;O;500;68;logement
942694;0.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;728;68;logement
942694;1.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;729;68;logement
942694;2.0;01.01.00.00;86.0;2.0;1.0;86.0;V;O;730;68;logement
133455;0.0;01.01.00.00;51.0;2.0;1.0;51.0;V;O;731;68;logement
133455;1.0;01.01.00.00;51.0;2.0;1.0;51.0;V;O;732;68;logement
133455;2.0;01.01.00.00;51.0;2.0;1.0;51.0;V;O;733;68;logement
935678;0.0;01.50.01.00;8.0;1.0;0.0;8.0;V;O;734;68;logement
613613;0.0;01.50.01.00;3.0;1.0;0.0;3.0;V;O;735;68;logement
304170;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;736;68;logement
304170;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;737;68;logement
304170;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;738;68;logement
857528;0.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;739;68;logement
857528;1.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;740;68;logement
857528;2.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;741;68;logement
679533;0.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;742;68;logement
679533;1.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;743;68;logement
679533;2.0;01.01.00.00;61.0;2.0;1.0;61.0;V;O;744;68;logement
876833;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;745;68;logement
876833;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;746;68;logement
876833;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;747;68;logement
101048;0.0;01.01.00.00;63.0;3.0;0.0;63.0;V;O;748;68;logement
101048;1.0;01.01.00.00;63.0;3.0;0.0;63.0;V;O;749;68;logement
101048;2.0;01.01.00.00;63.0;3.0;0.0;63.0;V;O;750;68;logement
503189;0.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;751;68;logement
503189;1.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;752;68;logement
503189;2.0;01.01.00.00;52.0;3.0;0.0;52.0;V;O;753;68;logement
990872;0.0;01.01.00.00;65.0;2.0;1.0;65.0;V;O;754;68;logement
